SchemaName,TableName,OrdinalPosition,ColumnName,VietnameseColumnName,DataType,FullDataType,MaxLength,Precision,Scale,IsNullable,DefaultValue,IsIdentity,IdentitySeed,IdentityIncrement,IsComputed,ComputedDefinition,IsPrimaryKey,PrimaryKeyOrder,IsForeignKey,ForeignKeyName,ReferencedSchema,ReferencedTable,ReferencedColumn,IsUnique,CheckConstraint,BusinessDescription,SourceOfTruth,Notes
dbo,NhomChiaTienChiTiet,2,NhomChiaTienID,Mã nhóm chia tiền,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_NhomChiaTienChiTiet_Nhom,dbo,NhomChiaTien,NhomChiaTienID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,3,AccountID,Mã tài khoản,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_NhomChiaTienChiTiet_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,4,DisplayName,DisplayName,NVARCHAR,NVARCHAR(100),100,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,5,ShareToken,ShareToken,CHAR,CHAR(43),43,,,NO,,NO,,,NO,,NO,,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,6,SoTien,SoTien,DECIMAL,"DECIMAL(18,2)",,18,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,7,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(20),20,,,NO,(N'PENDING'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,8,PaymentMethod,PaymentMethod,NVARCHAR,NVARCHAR(30),30,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,9,PaymentTransactionID,mã PaymentTransaction,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,10,PayerAccountID,mã PayerAccount,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_NhomChiaTienChiTiet_Payer,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,11,PaidAt,PaidAt,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,12,ConfirmedByStaffID,mã ConfirmedByStaff,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_NhomChiaTienChiTiet_Staff,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,13,CreatedAt,Thời điểm tạo,DATETIME,DATETIME,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,14,UpdatedAt,Thời điểm cập nhật,DATETIME,DATETIME,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,1,AttemptID,mã Attempt,BIGINT,BIGINT,,19,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,2,HoaDonID,Mã hóa đơn,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_PayOSPaymentAttempt_HoaDon,dbo,HoaDon,HoaDonID,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,3,DatSanID,Mã đặt sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_PayOSPaymentAttempt_LichDatSan,dbo,LichDatSan,DatSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,4,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_PayOSPaymentAttempt_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,5,OrderCode,OrderCode,BIGINT,BIGINT,,19,0,NO,,NO,,,NO,,NO,,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,6,PaymentLinkID,mã PaymentLink,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,7,CheckoutUrl,CheckoutUrl,NVARCHAR,NVARCHAR(1000),1000,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,8,QrCode,QrCode,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,9,Status,Status,NVARCHAR,NVARCHAR(30),30,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,10,Amount,Amount,DECIMAL,"DECIMAL(18,2)",,18,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,11,Description,Description,NVARCHAR,NVARCHAR(100),100,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,12,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(sysdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,13,PaidAt,PaidAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,14,CancelledAt,CancelledAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,15,LastCheckedAt,LastCheckedAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,PayOSPaymentAttempt,16,FailureReason,FailureReason,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,1,RequestID,mã Request,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,2,SanID,Mã sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_QRRequest_San,dbo,San,SanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,3,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_QRRequest_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,4,GuestToken,GuestToken,VARCHAR,VARCHAR(64),64,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,5,CustomerID,mã Customer,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,6,RequestType,RequestType,VARCHAR,VARCHAR(20),20,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,7,ItemsJson,ItemsJson,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,8,Note,Note,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,9,Status,Status,VARCHAR,VARCHAR(20),20,,,NO,('NEW'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,10,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,11,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,QRRequest,12,HandledByStaffID,mã HandledByStaff,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,1,ConfigID,mã Config,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,2,ServiceID,Mã dịch vụ,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_RacketCfg_Service,dbo,SportService,ServiceID,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,3,RacketTypes,RacketTypes,NVARCHAR,NVARCHAR(300),300,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,4,StringingPrice,StringingPrice,DECIMAL,"DECIMAL(12,2)",,12,2,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,5,MinTension,MinTension,DECIMAL,"DECIMAL(5,2)",,5,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,6,MaxTension,mã xTension,DECIMAL,"DECIMAL(5,2)",,5,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,7,TensionUnit,tên sionUnit,NVARCHAR,NVARCHAR(5),5,,,NO,(N'kg'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,8,AllowCustomerString,AllowCustomerString,BIT,BIT,,,,NO,((1)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,9,SellsString,SellsString,BIT,BIT,,,,NO,((1)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,10,AvgCompletionMinutes,AvgCompletionMinutes,INT,INT,,10,0,NO,((60)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,11,MaxRacketsPerOrder,mã xRacketsPerOrder,INT,INT,,10,0,NO,((5)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,12,OldRacketPolicy,OldRacketPolicy,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingConfig,13,StringBreakPolicy,StringBreakPolicy,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,1,DetailID,mã Detail,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,2,OrderID,Mã đơn dịch vụ,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_RSOD_Order,dbo,ServiceOrder,OrderID,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,3,RacketType,RacketType,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,4,RacketBrand,RacketBrand,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,5,RacketModel,RacketModel,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,6,MaterialID,Mã vật tư,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_RSOD_Material,dbo,ServiceMaterial,MaterialID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,7,CustomerBringsString,CustomerBringsString,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,8,TensionValue,tên sionValue,DECIMAL,"DECIMAL(5,2)",,5,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,9,TensionUnit,tên sionUnit,NVARCHAR,NVARCHAR(5),5,,,NO,(N'kg'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,10,StringColor,StringColor,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,11,Quantity,Quantity,INT,INT,,10,0,NO,((1)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,RacketStringingOrderDetail,12,TechnicalNote,TechnicalNote,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,Roles,1,RoleID,Mã vai trò,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,Roles,2,RoleName,Tên vai trò,NVARCHAR,NVARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,1,SanID,Mã sân,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,2,TenSan,tên San,NVARCHAR,NVARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,3,LoaiSanID,Mã loại sân,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_San_LoaiSan,dbo,LoaiSan,LoaiSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,4,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_San_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,5,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(50),50,,,YES,(N'Sẵn sàng'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,6,MoTa,Mô tả,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,7,HinhAnh,HinhAnh,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,8,IsDeleted,Đã xóa mềm,BIT,BIT,,,,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,9,DeletedAt,Thời điểm xóa,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,San,10,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,1,SanPhamID,Mã sản phẩm,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,2,DanhMucID,Mã danh mục,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SP_DanhMuc,dbo,DanhMucSanPham,DanhMucID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,3,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SP_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,4,TenSanPham,tên SanPham,NVARCHAR,NVARCHAR(100),100,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,5,DonGia,DonGia,FLOAT,FLOAT,,53,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,6,DonViTinh,DonViTinh,NVARCHAR,NVARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,7,SoLuongTon,số lượng Ton,INT,INT,,10,0,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,8,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(50),50,,,YES,(N'Đang kinh doanh'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,9,SkuCode,SkuCode,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,10,GiaNhap,GiaNhap,FLOAT,FLOAT,,53,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,11,MoTa,Mô tả,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,12,IsDeleted,Đã xóa mềm,BIT,BIT,,,,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,13,DeletedAt,Thời điểm xóa,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,14,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanPham_DichVu,15,HinhAnh,HinhAnh,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,1,SanQRID,Mã QR sân,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,2,SanID,Mã sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SanQR_San,dbo,San,SanID,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,3,Token,Token,UNIQUEIDENTIFIER,UNIQUEIDENTIFIER,,,,NO,(newid()),NO,,,NO,,NO,,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,4,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(20),20,,,NO,(N'ACTIVE'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,5,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,6,CreatedBy,Người tạo,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_SanQR_CreatedBy,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,7,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,8,UpdatedBy,Người cập nhật,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_SanQR_UpdatedBy,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,9,RegenerateCount,RegenerateCount,INT,INT,,10,0,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQR,10,ShortCode,ShortCode,NVARCHAR,NVARCHAR(12),12,,,YES,,NO,,,NO,,NO,,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,1,HistoryID,mã History,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,2,SanQRID,Mã QR sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SanQRTokenHistory_SanQR,dbo,SanQR,SanQRID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,3,SanID,Mã sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SanQRTokenHistory_San,dbo,San,SanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,4,Token,Token,UNIQUEIDENTIFIER,UNIQUEIDENTIFIER,,,,YES,,NO,,,NO,,NO,,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,5,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(20),20,,,NO,(N'ISSUED'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,6,IssuedAt,cờ suedAt,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,7,RevokedAt,RevokedAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,8,RevokedBy,RevokedBy,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_SanQRTokenHistory_RevokedBy,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,9,RevokeReason,RevokeReason,NVARCHAR,NVARCHAR(200),200,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,10,TokenHash,TokenHash,NVARCHAR,NVARCHAR(64),64,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SanQRTokenHistory,11,ShortCode,ShortCode,NVARCHAR,NVARCHAR(12),12,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,1,MaterialID,Mã vật tư,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,2,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_ServiceMaterial_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,3,Name,Name,NVARCHAR,NVARCHAR(150),150,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,4,Brand,Brand,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,5,Code,Code,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,6,Color,Color,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,7,SportType,SportType,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,8,Price,Price,DECIMAL,"DECIMAL(12,2)",,12,2,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,9,ExtraFee,ExtraFee,DECIMAL,"DECIMAL(12,2)",,12,2,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,10,Status,Status,NVARCHAR,NVARCHAR(20),20,,,NO,(N'DANG_CO'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,11,Description,Description,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,12,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,13,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceMaterial,14,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
